transaction_id,customer_id,transaction_date,category,order_value,quantity
TXN028391,CUST01242,2024-04-29,Home & Kitchen,2091.73,3
TXN028392,CUST01242,2024-05-01,Sports,2180.25,4
TXN028393,CUST01242,2024-05-17,Apparel,1672.1,3
TXN028394,CUST01242,2024-05-24,Home & Kitchen,1382.62,4
TXN028395,CUST01242,2024-06-29,Electronics,2066.33,2
TXN028396,CUST01242,2024-06-09,Apparel,2114.23,1
TXN028397,CUST01242,2024-06-18,Sports,1226.99,1
TXN028398,CUST01242,2024-07-02,Sports,2601.85,2
TXN028399,CUST01242,2024-07-07,Electronics,1766.74,4
TXN028400,CUST01242,2024-07-10,Beauty,1161.39,1
TXN028401,CUST01242,2024-08-02,Home & Kitchen,1405.22,4
TXN028402,CUST01242,2024-07-29,Apparel,1978.01,3
TXN028403,CUST01242,2024-07-11,Beauty,2023.47,3
TXN028404,CUST01242,2024-07-20,Apparel,2204.39,4
TXN028405,CUST01242,2024-07-28,Home & Kitchen,882.36,3
TXN028406,CUST01242,2024-07-23,Beauty,3339.08,4
TXN028407,CUST01242,2024-08-11,Electronics,1498.29,1
TXN028408,CUST01242,2024-08-25,Books,1753.4,3
TXN028409,CUST01242,2024-08-14,Electronics,2831.49,2
TXN028410,CUST01242,2024-08-28,Home & Kitchen,1931.81,3
TXN028411,CUST01243,2024-01-18,Beauty,2082.99,3
TXN028412,CUST01243,2024-02-02,Books,1406.4,1
TXN028413,CUST01243,2024-01-08,Home & Kitchen,1192.17,4
TXN028414,CUST01243,2024-02-14,Beauty,2093.06,4
TXN028415,CUST01243,2024-03-24,Beauty,1582.9,2
TXN028416,CUST01243,2024-03-13,Apparel,2196.84,2
TXN028417,CUST01243,2024-04-16,Home & Kitchen,1764.35,2
TXN028418,CUST01243,2024-04-17,Beauty,1572.62,2
TXN028419,CUST01243,2024-04-20,Home & Kitchen,2061.8,2
TXN028420,CUST01243,2024-06-06,Apparel,1502.84,4
TXN028421,CUST01243,2024-07-18,Apparel,1365.25,1
TXN028422,CUST01243,2024-07-22,Home & Kitchen,1661.36,4
TXN028423,CUST01243,2024-08-25,Apparel,564.33,4
TXN028424,CUST01243,2024-08-20,Home & Kitchen,1079.48,4
TXN028425,CUST01243,2024-09-12,Electronics,1400.07,1
TXN028426,CUST01243,2024-09-02,Apparel,264.95,2
TXN028427,CUST01243,2024-09-06,Beauty,1280.17,2
TXN028428,CUST01243,2024-09-08,Electronics,2187.85,3
TXN028429,CUST01243,2024-09-17,Beauty,2400.5,3
TXN028430,CUST01243,2024-10-26,Beauty,2411.72,1
TXN028431,CUST01243,2024-11-29,Beauty,150.0,4
TXN028432,CUST01243,2024-11-17,Apparel,2748.27,4
TXN028433,CUST01243,2024-12-14,Books,2315.7,1
TXN028434,CUST01243,2024-12-05,Beauty,1496.65,1
TXN028435,CUST01243,2025-01-28,Books,1124.14,4
TXN028436,CUST01243,2025-01-10,Beauty,1886.78,3
TXN028437,CUST01243,2025-01-19,Sports,1116.8,3
TXN028438,CUST01243,2025-02-10,Apparel,1058.45,4
TXN028439,CUST01243,2025-04-16,Books,1096.74,4
TXN028440,CUST01243,2025-04-29,Books,1982.2,1
TXN028441,CUST01243,2025-05-06,Books,854.68,2
TXN028442,CUST01243,2025-05-02,Apparel,1571.78,3
TXN028443,CUST01243,2025-06-21,Sports,929.13,2
TXN028444,CUST01243,2025-06-21,Sports,1498.97,4
TXN028445,CUST01244,2023-11-20,Electronics,1469.63,2
TXN028446,CUST01244,2023-11-10,Books,2726.53,1
TXN028447,CUST01244,2023-11-24,Books,2043.12,3
TXN028448,CUST01244,2023-12-15,Apparel,2694.3,2
TXN028449,CUST01244,2023-12-02,Beauty,992.41,1
TXN028450,CUST01244,2024-01-02,Sports,1012.58,2
TXN028451,CUST01244,2024-02-15,Beauty,2204.38,4
TXN028452,CUST01244,2024-02-25,Home & Kitchen,941.79,4
TXN028453,CUST01244,2024-02-15,Books,1983.38,1
TXN028454,CUST01244,2024-03-14,Home & Kitchen,1388.93,1
TXN028455,CUST01244,2024-03-14,Books,2242.45,4
TXN028456,CUST01244,2024-04-17,Sports,1307.68,1
TXN028457,CUST01244,2024-04-19,Electronics,1445.99,1
TXN028458,CUST01244,2024-05-09,Books,1072.5,2
TXN028459,CUST01244,2024-06-09,Sports,1745.68,2
TXN028460,CUST01244,2024-06-10,Apparel,1539.87,1
TXN028461,CUST01244,2024-08-06,Beauty,529.75,1
TXN028462,CUST01244,2024-08-04,Home & Kitchen,1617.16,4
TXN028463,CUST01244,2024-09-18,Beauty,1426.19,2
TXN028464,CUST01244,2024-09-17,Home & Kitchen,1915.14,1
TXN028465,CUST01244,2024-09-22,Home & Kitchen,1366.12,3
TXN028466,CUST01244,2024-09-11,Beauty,2493.51,3
TXN028467,CUST01244,2024-09-27,Beauty,1737.94,1
TXN028468,CUST01245,2024-01-18,Apparel,1988.24,4
TXN028469,CUST01245,2024-01-16,Apparel,2240.84,4
TXN028470,CUST01245,2024-01-18,Electronics,2406.75,3
TXN028471,CUST01245,2024-01-22,Books,1134.02,3
TXN028472,CUST01245,2024-01-30,Books,2008.54,1
TXN028473,CUST01245,2024-03-26,Beauty,1470.5,1
TXN028474,CUST01245,2024-02-27,Beauty,944.08,1
TXN028475,CUST01245,2024-03-10,Apparel,2055.21,2
TXN028476,CUST01245,2024-03-28,Beauty,2086.31,4
TXN028477,CUST01245,2024-04-16,Home & Kitchen,1575.62,3
TXN028478,CUST01245,2024-04-09,Apparel,1609.8,1
TXN028479,CUST01245,2024-05-18,Apparel,2434.78,2
TXN028480,CUST01245,2024-05-08,Apparel,983.33,2
TXN028481,CUST01245,2024-05-18,Beauty,1767.92,1
TXN028482,CUST01245,2024-06-05,Apparel,2511.11,4
TXN028483,CUST01245,2024-07-07,Apparel,1483.51,1
TXN028484,CUST01245,2024-08-02,Books,782.68,4
TXN028485,CUST01245,2024-08-10,Books,1483.08,1
TXN028486,CUST01245,2024-07-31,Home & Kitchen,1729.23,3
TXN028487,CUST01245,2024-08-26,Electronics,1914.97,4
TXN028488,CUST01245,2024-09-19,Sports,258.1,3
TXN028489,CUST01245,2024-09-20,Apparel,906.85,1
TXN028490,CUST01245,2024-09-20,Home & Kitchen,1121.57,1
TXN028491,CUST01245,2024-08-29,Books,1444.12,1
TXN028492,CUST01245,2024-09-15,Electronics,1217.23,4
TXN028493,CUST01245,2024-10-22,Home & Kitchen,1492.26,4
TXN028494,CUST01245,2024-11-03,Apparel,1795.81,3
TXN028495,CUST01245,2024-11-26,Books,736.01,2
TXN028496,CUST01245,2024-12-19,Books,1052.54,3
TXN028497,CUST01245,2025-01-04,Beauty,1065.85,1
TXN028498,CUST01245,2025-02-08,Books,1671.17,3
TXN028499,CUST01245,2025-03-10,Sports,711.93,4
TXN028500,CUST01245,2025-02-25,Electronics,1681.99,2
TXN028501,CUST01245,2025-03-30,Sports,1884.9,3
TXN028502,CUST01245,2025-05-19,Sports,1741.93,1
TXN028503,CUST01245,2025-04-24,Beauty,1775.61,3
TXN028504,CUST01245,2025-04-26,Beauty,1601.89,4
TXN028505,CUST01245,2025-06-17,Electronics,1840.35,2
TXN028506,CUST01246,2023-11-19,Electronics,847.55,3
TXN028507,CUST01246,2023-12-08,Home & Kitchen,1229.23,1
TXN028508,CUST01246,2024-03-13,Beauty,991.29,1
TXN028509,CUST01246,2024-04-07,Apparel,738.3,2
TXN028510,CUST01246,2024-04-30,Home & Kitchen,669.53,1
TXN028511,CUST01246,2024-05-19,Beauty,958.74,1
TXN028512,CUST01246,2024-07-11,Apparel,311.1,1
TXN028513,CUST01246,2024-10-01,Apparel,560.78,2
TXN028514,CUST01246,2024-12-07,Electronics,1452.1,3
TXN028515,CUST01246,2024-12-09,Electronics,488.0,3
TXN028516,CUST01246,2025-01-25,Sports,883.55,3
TXN028517,CUST01246,2025-03-31,Books,1163.2,2
TXN028518,CUST01246,2025-03-30,Apparel,532.55,1
TXN028519,CUST01246,2025-05-19,Apparel,267.05,4
TXN028520,CUST01246,2025-04-26,Home & Kitchen,1072.74,1
TXN028521,CUST01246,2025-06-08,Apparel,560.99,1
TXN028522,CUST01247,2023-10-04,Electronics,526.01,2
TXN028523,CUST01247,2024-01-29,Electronics,554.55,4
TXN028524,CUST01247,2024-12-23,Books,470.61,4
TXN028525,CUST01247,2025-01-16,Beauty,954.06,1
TXN028526,CUST01247,2025-01-26,Home & Kitchen,334.18,3
TXN028527,CUST01247,2025-03-09,Electronics,366.8,3
TXN028528,CUST01247,2025-04-03,Electronics,966.25,2
TXN028529,CUST01248,2023-11-11,Books,569.18,3
TXN028530,CUST01248,2024-03-30,Electronics,238.43,2
TXN028531,CUST01248,2024-03-17,Home & Kitchen,325.04,4
TXN028532,CUST01248,2024-07-22,Books,831.92,1
TXN028533,CUST01248,2024-09-04,Home & Kitchen,526.12,4
TXN028534,CUST01248,2024-10-18,Sports,251.31,3
TXN028535,CUST01248,2024-10-21,Books,353.88,4
TXN028536,CUST01248,2025-01-24,Apparel,681.26,1
TXN028537,CUST01248,2025-01-20,Electronics,397.84,1
TXN028538,CUST01248,2025-03-11,Electronics,509.75,2
TXN028539,CUST01248,2025-05-18,Sports,596.67,4
TXN028540,CUST01249,2024-02-16,Books,1526.97,4
TXN028541,CUST01249,2024-02-24,Sports,1518.79,3
TXN028542,CUST01249,2024-02-10,Apparel,2102.68,2
TXN028543,CUST01249,2024-03-05,Beauty,2500.24,2
TXN028544,CUST01249,2024-03-06,Beauty,1099.8,1
TXN028545,CUST01249,2024-03-22,Apparel,2098.31,1
TXN028546,CUST01249,2024-03-13,Apparel,2521.21,4
TXN028547,CUST01249,2024-03-03,Electronics,667.74,4
TXN028548,CUST01249,2024-05-19,Books,987.21,2
TXN028549,CUST01249,2024-05-13,Beauty,1919.16,1
TXN028550,CUST01249,2024-05-02,Books,1729.34,4
TXN028551,CUST01249,2024-06-13,Sports,898.84,3
TXN028552,CUST01249,2024-06-08,Apparel,1284.92,2
TXN028553,CUST01249,2024-06-10,Apparel,2042.99,3
TXN028554,CUST01249,2024-06-07,Home & Kitchen,1062.87,4
TXN028555,CUST01249,2024-07-03,Sports,706.96,4
TXN028556,CUST01249,2024-09-23,Home & Kitchen,1463.98,1
TXN028557,CUST01249,2024-09-07,Beauty,2547.71,1
TXN028558,CUST01249,2024-10-08,Books,1460.33,3
TXN028559,CUST01249,2024-10-09,Books,2237.94,4
TXN028560,CUST01249,2024-10-27,Beauty,921.43,3
TXN028561,CUST01249,2024-11-08,Books,1808.12,2
TXN028562,CUST01249,2024-11-11,Home & Kitchen,2042.15,2
TXN028563,CUST01249,2024-12-03,Beauty,1994.75,3
TXN028564,CUST01249,2024-12-07,Home & Kitchen,1199.76,1
TXN028565,CUST01249,2024-12-23,Books,668.28,2
TXN028566,CUST01249,2024-12-21,Sports,1326.59,2
TXN028567,CUST01249,2024-12-11,Electronics,2007.87,2
TXN028568,CUST01249,2025-01-06,Apparel,1594.14,2
TXN028569,CUST01249,2025-01-09,Electronics,2726.44,4
TXN028570,CUST01249,2025-02-10,Home & Kitchen,1130.75,4
TXN028571,CUST01249,2025-02-09,Electronics,1116.73,2
TXN028572,CUST01249,2025-02-09,Sports,1411.57,1
TXN028573,CUST01249,2025-02-04,Home & Kitchen,1377.98,2
TXN028574,CUST01249,2025-02-26,Apparel,1798.97,4
TXN028575,CUST01249,2025-03-24,Apparel,1148.97,1
TXN028576,CUST01249,2025-03-26,Sports,2274.86,2
TXN028577,CUST01249,2025-04-03,Beauty,2165.67,1
TXN028578,CUST01249,2025-05-08,Home & Kitchen,962.22,4
TXN028579,CUST01249,2025-05-29,Books,177.06,4
TXN028580,CUST01249,2025-06-01,Home & Kitchen,828.63,3
TXN028581,CUST01250,2024-01-23,Apparel,1137.07,3
TXN028582,CUST01250,2023-12-31,Books,1111.92,3
TXN028583,CUST01250,2024-03-15,Apparel,1204.64,4
TXN028584,CUST01250,2024-03-28,Home & Kitchen,648.54,2
TXN028585,CUST01250,2024-03-17,Home & Kitchen,692.5,1
TXN028586,CUST01250,2024-03-19,Electronics,798.41,2
TXN028587,CUST01250,2024-04-10,Books,1643.46,2
TXN028588,CUST01250,2024-04-19,Electronics,1170.52,1
TXN028589,CUST01250,2024-04-09,Home & Kitchen,959.25,3
TXN028590,CUST01250,2024-05-06,Beauty,585.69,1
TXN028591,CUST01250,2024-09-23,Apparel,742.16,3
TXN028592,CUST01250,2024-12-22,Sports,1430.35,3
TXN028593,CUST01250,2024-12-21,Beauty,1146.02,3
TXN028594,CUST01250,2025-01-09,Sports,1029.28,4
TXN028595,CUST01250,2025-01-06,Apparel,1924.74,4
TXN028596,CUST01250,2025-03-21,Electronics,1350.4,2
TXN028597,CUST01250,2025-04-19,Electronics,968.2,4
TXN028598,CUST01250,2025-04-12,Home & Kitchen,843.67,3
TXN028599,CUST01250,2025-05-10,Books,381.7,4
TXN028600,CUST01251,2024-01-03,Books,508.63,1
TXN028601,CUST01251,2023-12-19,Home & Kitchen,1882.44,2
TXN028602,CUST01251,2023-12-23,Sports,2052.27,2
TXN028603,CUST01251,2023-12-15,Sports,1456.99,4
TXN028604,CUST01251,2024-02-15,Beauty,2472.15,2
TXN028605,CUST01251,2024-02-25,Books,1263.37,2
TXN028606,CUST01251,2024-04-01,Sports,150.0,3
TXN028607,CUST01251,2024-03-21,Beauty,1650.52,2
TXN028608,CUST01251,2024-04-04,Sports,1660.61,1
TXN028609,CUST01251,2024-03-23,Beauty,2001.69,2
TXN028610,CUST01251,2024-05-03,Beauty,1468.16,1
TXN028611,CUST01251,2024-05-06,Apparel,1500.82,2
TXN028612,CUST01251,2024-04-07,Electronics,369.26,4
TXN028613,CUST01251,2024-04-12,Electronics,1962.7,2
TXN028614,CUST01251,2024-05-03,Sports,840.67,4
TXN028615,CUST01251,2024-06-15,Beauty,1243.21,2
TXN028616,CUST01251,2024-06-23,Sports,2105.64,3
TXN028617,CUST01251,2024-06-15,Electronics,1987.9,1
TXN028618,CUST01251,2024-07-15,Electronics,1885.91,3
TXN028619,CUST01251,2024-07-16,Books,623.82,3
TXN028620,CUST01251,2024-08-01,Books,1020.77,4
TXN028621,CUST01251,2024-09-05,Books,2776.98,4
TXN028622,CUST01251,2024-10-16,Home & Kitchen,1016.06,4
TXN028623,CUST01251,2024-10-19,Electronics,890.36,1
TXN028624,CUST01251,2024-10-29,Beauty,1974.88,3
TXN028625,CUST01251,2024-11-05,Home & Kitchen,1343.51,3
TXN028626,CUST01251,2024-11-20,Apparel,1376.25,2
TXN028627,CUST01251,2025-01-01,Home & Kitchen,2002.88,3
TXN028628,CUST01251,2024-12-26,Electronics,2320.39,2
TXN028629,CUST01251,2025-01-07,Electronics,1472.17,3
TXN028630,CUST01251,2025-02-11,Books,2155.88,1
TXN028631,CUST01251,2025-03-01,Beauty,150.0,1
TXN028632,CUST01251,2025-03-30,Apparel,2255.91,3
TXN028633,CUST01251,2025-03-08,Home & Kitchen,1875.28,3
TXN028634,CUST01251,2025-04-13,Electronics,1367.5,1
TXN028635,CUST01251,2025-04-17,Home & Kitchen,1450.99,2
TXN028636,CUST01251,2025-05-01,Sports,1043.37,2
TXN028637,CUST01251,2025-05-26,Apparel,1354.86,1
TXN028638,CUST01252,2023-09-21,Books,1209.53,3
TXN028639,CUST01252,2023-09-11,Sports,1112.63,1
TXN028640,CUST01252,2023-10-25,Beauty,696.45,1
TXN028641,CUST01252,2023-11-26,Beauty,1223.47,3
TXN028642,CUST01252,2023-10-31,Home & Kitchen,1046.17,1
TXN028643,CUST01252,2023-12-24,Beauty,1332.37,2
TXN028644,CUST01252,2024-01-13,Beauty,787.6,3
TXN028645,CUST01252,2024-01-31,Home & Kitchen,543.68,3
TXN028646,CUST01252,2024-02-10,Electronics,925.62,1
TXN028647,CUST01252,2024-03-15,Books,422.39,4
TXN028648,CUST01252,2024-04-03,Electronics,523.22,2
TXN028649,CUST01252,2024-04-07,Beauty,1265.08,2
TXN028650,CUST01252,2024-04-26,Home & Kitchen,1020.07,2
TXN028651,CUST01252,2024-04-27,Electronics,1152.39,3
TXN028652,CUST01252,2024-06-07,Home & Kitchen,1325.13,2
TXN028653,CUST01252,2024-06-20,Sports,1008.5,3
TXN028654,CUST01252,2024-05-26,Apparel,1142.53,1
TXN028655,CUST01252,2024-06-09,Sports,1063.01,4
TXN028656,CUST01252,2024-06-10,Books,1128.7,1
TXN028657,CUST01252,2024-07-22,Apparel,858.94,4
TXN028658,CUST01252,2024-08-12,Sports,495.9,1
TXN028659,CUST01252,2024-08-04,Books,1354.97,2
TXN028660,CUST01252,2024-08-23,Home & Kitchen,1475.41,2
TXN028661,CUST01252,2024-09-04,Books,718.02,4
TXN028662,CUST01252,2024-10-24,Sports,793.48,4
TXN028663,CUST01252,2024-12-20,Sports,1464.05,1
TXN028664,CUST01252,2025-01-16,Beauty,1281.53,1
TXN028665,CUST01252,2024-12-25,Home & Kitchen,1743.44,1
TXN028666,CUST01252,2025-02-19,Home & Kitchen,635.43,1
TXN028667,CUST01252,2025-03-06,Books,876.57,1
TXN028668,CUST01252,2025-03-03,Home & Kitchen,862.4,1
TXN028669,CUST01252,2025-03-13,Sports,816.41,2
TXN028670,CUST01252,2025-04-10,Home & Kitchen,808.79,4
TXN028671,CUST01252,2025-04-26,Apparel,1063.67,3
TXN028672,CUST01252,2025-05-24,Books,1101.69,1
TXN028673,CUST01253,2024-07-15,Home & Kitchen,593.31,2
TXN028674,CUST01253,2024-10-10,Books,274.5,4
TXN028675,CUST01253,2024-10-17,Books,429.06,1
TXN028676,CUST01253,2024-12-28,Home & Kitchen,343.37,1
TXN028677,CUST01253,2024-12-24,Beauty,882.26,2
TXN028678,CUST01254,2023-10-18,Home & Kitchen,464.49,2
TXN028679,CUST01254,2023-11-04,Electronics,280.46,1
TXN028680,CUST01254,2024-01-11,Electronics,780.19,1
TXN028681,CUST01254,2024-01-29,Electronics,829.78,2
TXN028682,CUST01254,2024-03-04,Electronics,602.42,3
TXN028683,CUST01254,2024-05-19,Sports,517.38,4
TXN028684,CUST01254,2024-10-13,Electronics,861.92,1
TXN028685,CUST01255,2023-09-14,Home & Kitchen,1124.92,4
TXN028686,CUST01255,2023-12-07,Beauty,988.32,3
TXN028687,CUST01255,2023-12-10,Home & Kitchen,368.4,2
TXN028688,CUST01255,2023-12-16,Home & Kitchen,480.56,4
TXN028689,CUST01255,2023-12-30,Beauty,269.44,4
TXN028690,CUST01255,2023-12-13,Home & Kitchen,904.39,2
TXN028691,CUST01255,2024-01-18,Books,1328.39,1
TXN028692,CUST01255,2024-01-26,Sports,1671.63,2
TXN028693,CUST01255,2024-03-22,Home & Kitchen,861.96,3
TXN028694,CUST01255,2024-03-23,Apparel,1096.39,4
TXN028695,CUST01255,2024-04-12,Books,1325.53,1
TXN028696,CUST01255,2024-05-02,Sports,619.53,3
TXN028697,CUST01255,2024-04-12,Apparel,1120.96,2
TXN028698,CUST01255,2024-05-18,Sports,1318.13,3
TXN028699,CUST01255,2024-08-01,Books,1283.52,2
TXN028700,CUST01255,2024-07-10,Books,1393.35,4
TXN028701,CUST01255,2024-08-30,Books,1004.6,2
TXN028702,CUST01255,2024-10-25,Beauty,683.77,2
TXN028703,CUST01255,2024-11-13,Electronics,661.02,3
TXN028704,CUST01255,2024-12-02,Books,357.46,3
TXN028705,CUST01255,2024-12-24,Apparel,891.26,1
TXN028706,CUST01255,2025-01-20,Home & Kitchen,1053.99,3
TXN028707,CUST01255,2025-01-27,Books,1058.9,3
TXN028708,CUST01255,2025-05-05,Beauty,1192.96,4
TXN028709,CUST01255,2025-05-04,Electronics,888.96,4
TXN028710,CUST01255,2025-05-26,Apparel,1552.52,4
TXN028711,CUST01255,2025-05-30,Beauty,1068.93,3
TXN028712,CUST01255,2025-05-19,Books,846.76,1
TXN028713,CUST01256,2023-12-29,Sports,725.75,2
TXN028714,CUST01256,2024-01-28,Home & Kitchen,1181.2,1
TXN028715,CUST01256,2024-02-10,Home & Kitchen,1615.88,3
TXN028716,CUST01256,2024-04-26,Home & Kitchen,695.57,4
TXN028717,CUST01256,2024-04-09,Home & Kitchen,693.6,4
TXN028718,CUST01256,2024-06-11,Electronics,943.21,1
TXN028719,CUST01256,2024-07-16,Sports,310.56,2
TXN028720,CUST01256,2024-10-01,Electronics,546.01,4
TXN028721,CUST01256,2024-12-09,Beauty,667.61,4
TXN028722,CUST01256,2024-12-10,Home & Kitchen,150.0,4
TXN028723,CUST01256,2024-12-03,Sports,1257.78,2
TXN028724,CUST01256,2025-01-26,Apparel,1257.17,3
TXN028725,CUST01256,2025-01-30,Apparel,1239.45,1
TXN028726,CUST01256,2025-03-22,Beauty,544.35,4
TXN028727,CUST01256,2025-04-06,Electronics,1255.37,2
TXN028728,CUST01256,2025-05-28,Electronics,507.05,2
TXN028729,CUST01256,2025-05-01,Electronics,893.4,3
TXN028730,CUST01257,2024-07-09,Apparel,1195.88,2
TXN028731,CUST01257,2024-11-13,Electronics,672.69,1
TXN028732,CUST01257,2024-11-10,Electronics,485.44,3
TXN028733,CUST01257,2025-01-28,Beauty,603.89,2
TXN028734,CUST01257,2025-04-15,Apparel,469.81,4
TXN028735,CUST01258,2023-08-08,Electronics,708.84,4
TXN028736,CUST01258,2023-09-14,Apparel,1555.06,1
TXN028737,CUST01258,2023-08-22,Sports,864.29,1
TXN028738,CUST01258,2023-10-05,Home & Kitchen,1232.38,4
TXN028739,CUST01258,2023-10-07,Apparel,915.53,4
TXN028740,CUST01258,2023-11-07,Electronics,1081.8,1
TXN028741,CUST01258,2024-01-28,Electronics,997.22,3
TXN028742,CUST01258,2024-01-26,Electronics,1243.49,1
TXN028743,CUST01258,2024-05-01,Sports,1101.13,3
TXN028744,CUST01258,2024-06-18,Home & Kitchen,934.01,1
TXN028745,CUST01258,2024-07-05,Sports,150.0,4
TXN028746,CUST01258,2024-07-09,Books,1423.75,4
TXN028747,CUST01258,2024-08-13,Sports,1089.08,1
TXN028748,CUST01258,2024-09-01,Electronics,562.76,2
TXN028749,CUST01258,2024-08-24,Sports,1041.9,2
TXN028750,CUST01258,2024-10-14,Electronics,1349.91,3
TXN028751,CUST01258,2024-12-10,Books,1337.32,3
TXN028752,CUST01258,2024-12-31,Beauty,657.99,4
TXN028753,CUST01258,2025-06-08,Apparel,744.76,4
TXN028754,CUST01259,2023-09-19,Sports,261.16,2
TXN028755,CUST01259,2023-11-13,Books,455.92,2
TXN028756,CUST01259,2024-04-26,Beauty,560.02,3
TXN028757,CUST01259,2024-06-28,Electronics,649.83,1
TXN028758,CUST01259,2024-07-18,Apparel,653.48,2
TXN028759,CUST01259,2024-08-17,Electronics,885.21,1
TXN028760,CUST01259,2024-10-28,Home & Kitchen,461.88,4
TXN028761,CUST01259,2024-11-03,Beauty,647.05,2
TXN028762,CUST01259,2025-01-29,Apparel,867.11,3
TXN028763,CUST01259,2025-04-12,Electronics,496.76,2
TXN028764,CUST01260,2023-11-03,Electronics,391.44,4
TXN028765,CUST01260,2023-12-29,Electronics,507.22,4
TXN028766,CUST01260,2024-01-27,Home & Kitchen,509.13,2
TXN028767,CUST01260,2024-01-07,Books,439.28,1
TXN028768,CUST01260,2024-04-06,Books,853.27,2
TXN028769,CUST01260,2024-06-29,Sports,1053.68,2
TXN028770,CUST01260,2024-08-01,Sports,1157.92,3
TXN028771,CUST01260,2024-08-23,Home & Kitchen,870.89,1
TXN028772,CUST01260,2024-08-08,Apparel,1432.62,1
TXN028773,CUST01260,2024-10-10,Electronics,1098.99,2
TXN028774,CUST01260,2024-11-02,Home & Kitchen,874.12,4
TXN028775,CUST01260,2024-12-07,Electronics,901.34,2
TXN028776,CUST01260,2025-01-12,Beauty,810.93,2
TXN028777,CUST01260,2025-03-12,Beauty,815.94,4
TXN028778,CUST01260,2025-04-09,Sports,487.1,2
TXN028779,CUST01260,2025-06-23,Sports,1039.93,4
TXN028780,CUST01261,2023-11-08,Home & Kitchen,518.27,1
TXN028781,CUST01261,2024-01-06,Beauty,557.19,4
TXN028782,CUST01261,2024-04-13,Beauty,619.15,4
TXN028783,CUST01261,2024-06-19,Books,851.01,1
TXN028784,CUST01261,2024-08-20,Sports,566.13,4
TXN028785,CUST01261,2024-10-12,Apparel,732.98,2
TXN028786,CUST01261,2024-12-03,Home & Kitchen,780.83,4
TXN028787,CUST01261,2024-12-15,Apparel,811.6,2
TXN028788,CUST01261,2025-03-05,Books,755.25,1
TXN028789,CUST01261,2025-03-21,Apparel,617.48,1
TXN028790,CUST01261,2025-06-05,Home & Kitchen,509.79,3
TXN028791,CUST01262,2023-11-08,Books,2235.53,3
TXN028792,CUST01262,2023-11-12,Apparel,1171.11,2
TXN028793,CUST01262,2023-11-08,Books,2236.45,2
TXN028794,CUST01262,2023-11-20,Books,2398.71,1
TXN028795,CUST01262,2023-12-15,Home & Kitchen,2168.27,2
TXN028796,CUST01262,2023-12-22,Apparel,1553.02,4
TXN028797,CUST01262,2023-12-30,Apparel,1578.76,4
TXN028798,CUST01262,2023-12-24,Sports,1923.19,4
TXN028799,CUST01262,2023-12-20,Beauty,1970.44,1
TXN028800,CUST01262,2024-01-02,Sports,1540.51,4
TXN028801,CUST01262,2024-01-19,Home & Kitchen,1121.49,3
TXN028802,CUST01262,2024-02-04,Home & Kitchen,2227.65,3
TXN028803,CUST01262,2024-02-06,Home & Kitchen,2234.72,3
TXN028804,CUST01262,2024-03-30,Apparel,1387.26,2
TXN028805,CUST01262,2024-03-25,Electronics,1539.37,4
TXN028806,CUST01262,2024-04-07,Apparel,2150.88,4
TXN028807,CUST01262,2024-04-26,Electronics,1578.62,2
TXN028808,CUST01262,2024-04-22,Sports,2009.64,3
TXN028809,CUST01262,2024-04-12,Sports,1618.01,3
TXN028810,CUST01262,2024-06-27,Beauty,3198.46,4
TXN028811,CUST01262,2024-06-26,Books,2314.97,1
TXN028812,CUST01262,2024-07-10,Home & Kitchen,2604.77,3
TXN028813,CUST01262,2024-07-11,Electronics,1556.21,4
TXN028814,CUST01262,2024-07-23,Electronics,1848.81,3
TXN028815,CUST01262,2024-08-01,Sports,1334.24,2
TXN028816,CUST01262,2024-08-05,Books,2028.0,2
TXN028817,CUST01262,2024-08-20,Books,1690.48,1
TXN028818,CUST01262,2024-09-26,Home & Kitchen,1404.89,3
TXN028819,CUST01262,2024-09-26,Electronics,1932.53,4
TXN028820,CUST01262,2024-09-27,Beauty,1557.7,1
TXN028821,CUST01262,2024-10-04,Sports,1302.79,4
TXN028822,CUST01262,2024-10-08,Apparel,1785.82,1
TXN028823,CUST01262,2024-11-25,Apparel,1438.88,2
TXN028824,CUST01262,2024-11-23,Beauty,2299.09,4
TXN028825,CUST01262,2024-11-24,Apparel,1923.25,4
TXN028826,CUST01262,2024-12-05,Home & Kitchen,1966.51,3
TXN028827,CUST01262,2024-12-18,Electronics,1595.82,1
TXN028828,CUST01262,2024-12-01,Beauty,569.56,1
TXN028829,CUST01262,2025-01-06,Books,1286.06,3
TXN028830,CUST01262,2025-01-08,Books,3138.46,3
TXN028831,CUST01262,2025-01-01,Sports,2154.17,2
TXN028832,CUST01262,2025-02-08,Sports,1816.49,2
TXN028833,CUST01262,2025-02-20,Books,1124.56,2
TXN028834,CUST01262,2025-02-24,Home & Kitchen,2018.47,4
TXN028835,CUST01262,2025-03-20,Electronics,1673.95,2
TXN028836,CUST01262,2025-03-18,Electronics,1774.87,2
TXN028837,CUST01262,2025-04-12,Apparel,1766.35,3
TXN028838,CUST01262,2025-05-08,Books,1451.48,1
TXN028839,CUST01262,2025-05-05,Sports,1313.71,4
TXN028840,CUST01262,2025-05-16,Books,1999.17,3
TXN028841,CUST01262,2025-05-26,Books,2706.34,2
TXN028842,CUST01262,2025-06-07,Electronics,2682.01,1
